星相	ɕ i ŋ ɕ j ɑ ŋ
星石	ɕ i ŋ ʂ ʐ̩
星空	ɕ i ŋ kʰ ʊ ŋ
星章	ɕ i ŋ ʈ ʂ ɑ ŋ
星等	ɕ i ŋ t ɤ ŋ
星系	ɕ i ŋ ɕ i
星系團	ɕ i ŋ ɕ i tʰ w ä n
星級	ɕ i ŋ t ɕ i
星羅棋布	ɕ i ŋ l w ɔ t ɕʰ i p u
星群	ɕ i ŋ t ɕʰ y n
星聞	ɕ i ŋ w ə n
星號	ɕ i ŋ x ɑ ʊ̯
星象	ɕ i ŋ ɕ j ɑ ŋ
星辰	ɕ i ŋ ʈ ʂʰ ə n
星途	ɕ i ŋ tʰ u
星道	ɕ i ŋ t ɑ ʊ̯
星際	ɕ i ŋ t ɕ i
星雲	ɕ i ŋ y n
星霜	ɕ i ŋ ʂ w ɑ ŋ
星風	ɕ i ŋ f ɤ ŋ
星馬	ɕ i ŋ m ä
星馬泰	ɕ i ŋ m ä tʰ a ɪ̯
星馳	ɕ i ŋ ʈ ʂʰ ʐ̩
星體	ɕ i ŋ tʰ i
映	j ɑ ŋ
映像	i ŋ ɕ j ɑ ŋ
映像管	i ŋ ɕ j ɑ ŋ k w ä n
映射	i ŋ ʂ ɤ
映山紅	i ŋ ʂ ä n x ʊ ŋ
映日果	i ŋ ʐ̩ k w ɔ
映照	i ŋ ʈ ʂ ɑ ʊ̯
映畫	i ŋ x w ä
映襯	i ŋ ʈ ʂʰ ə n
昡	ɕ ɥ ɛ n
昡俗	ɕ ɥ ɛ n s u
昤	l i ŋ
春	ʈ ʂʰ w ə n
春上	ʈ ʂʰ w ə n ʂ ɑ ŋ
春假	ʈ ʂʰ w ə n t ɕ j ä
春光	ʈ ʂʰ w ə n k w ɑ ŋ
春光明媚	ʈ ʂʰ w ə n k w ɑ ŋ m i ŋ m e ɪ̯
春冰	ʈ ʂʰ w ə n p i ŋ
春分	ʈ ʂʰ w ə n f ə n
春化	ʈ ʂʰ w ə n x w ä
春和景明	ʈ ʂʰ w ə n x ɤ t ɕ i ŋ m i ŋ
春回大地	ʈ ʂʰ w ə n x w e ɪ̯ t ä t i
春夏秋冬	ʈ ʂʰ w ə n ɕ j ä t ɕʰ j o ʊ̯ t ʊ ŋ
春夢	ʈ ʂʰ w ə n m ɤ ŋ
春天	ʈ ʂʰ w ə n tʰ j ɛ n
春天名苑	ʈ ʂʰ w ə n tʰ j ɛ n m i ŋ ɥ ɛ n
春婦	ʈ ʂʰ w ə n f u
春字頭	ʈ ʂʰ w ə n t s z̩ tʰ o ʊ̯
春季	ʈ ʂʰ w ə n t ɕ i
春客	ʈ ʂʰ w ə n kʰ ɤ
春宮	ʈ ʂʰ w ə n k ʊ̃ ɻ
春宮兒	ʈ ʂʰ w ə n k ʊ̃ ɻ
春山	ʈ ʂʰ w ə n ʂ ä n
春川	ʈ ʂʰ w ə n ʈ ʂʰ w ä n
春心	ʈ ʂʰ w ə n ɕ i n
春意	ʈ ʂʰ w ə n i
春意盎然	ʈ ʂʰ w ə n iˀ ɑ ŋ ʐ ä n
春意闌珊	ʈ ʂʰ w ə n i l ä n ʂ ä n
春捲	ʈ ʂʰ w ə n t ɕ ɥ ɛ n
春捲兒	ʈ ʂʰ w ə n t ɕ ɥ ɑ ɻ
春播	ʈ ʂʰ w ə n p w ɔ
春方	ʈ ʂʰ w ə n f ɑ̃ ɻ
春方兒	ʈ ʂʰ w ə n f ɑ̃ ɻ
春日	ʈ ʂʰ w ə n ʐ̩
春日井	ʈ ʂʰ w ə n ʐ̩ t ɕ i ŋ
春日部	ʈ ʂʰ w ə n ʐ̩ p u
春昏	ʈ ʂʰ w ə n x w ə ɻ
春晚	ʈ ʂʰ w ə n w ä n
春景	ʈ ʂʰ w ə n t ɕ i ŋ
春暉	ʈ ʂʰ w ə n x w e ɪ̯
春暖花開	ʈ ʂʰ w ə n n w ä n x w ä kʰ a ɪ̯
春曉	ʈ ʂʰ w ə n ɕ j ɑ ʊ̯
春月	ʈ ʂʰ w ə n ɥ ɛ
春服	ʈ ʂʰ w ə n f u
春杪	ʈ ʂʰ w ə n m j ɑ ʊ̯
春武里	ʈ ʂʰ w ə n u l i
春江水暖鴨先知	ʈ ʂʰ w ə n t ɕ j ɑ ŋ ʂ w e ɪ̯ n w ä n j ä ɕ j ɛ n ʈ ʂ ʐ̩
春畫	ʈ ʂʰ w ə n x w ɑ ɻ
春社	ʈ ʂʰ w ə n ʂ ɤ
春祭	ʈ ʂʰ w ə n t ɕ i
春秋	ʈ ʂʰ w ə n t ɕʰ j ɤ ʊ̯ ɻʷ
春秋三傳	ʈ ʂʰ w ə n t ɕʰ j o ʊ̯ s ä n ʈ ʂ w ä n
春秋大夢	ʈ ʂʰ w ə n t ɕʰ j o ʊ̯ t ä m ɤ ŋ
春節	ʈ ʂʰ w ə n t ɕ j ɛ
春節快樂	ʈ ʂʰ w ə n t ɕ j ɛ kʰ w a ɪ̯ l ɤ
春耕	ʈ ʂʰ w ə n k ɤ ŋ
春聯	ʈ ʂʰ w ə n l j ɛ n
春色	ʈ ʂʰ w ə n s ɤ
春花秋月	ʈ ʂʰ w ə n x w ä t ɕʰ j o ʊ̯ ɥ ɛ
春茶	ʈ ʂʰ w ə n ʈ ʂʰ ä
春蓬	ʈ ʂʰ w ə n pʰ ɤ ŋ
春藥	ʈ ʂʰ w ə n j ɑ ʊ̯
春蠶	ʈ ʂʰ w ə n t sʰ ä n
春遊	ʈ ʂʰ w ə n j o ʊ̯
春運	ʈ ʂʰ w ə n y n
春陵	ʈ ʂʰ w ə n l i ŋ
春雨	ʈ ʂʰ w ə n y
春風	ʈ ʂʰ w ə n f ɤ ŋ
春風化雨	ʈ ʂʰ w ə n f ɤ ŋ x w ä y
春餅	ʈ ʂʰ w ə n p i ŋ
昧	w ə n
昧旦	m e ɪ̯ t ä n
昨	t s w ɔ
昨兒	t s w ɔ ɻ
昨兒個	t s w ɔ ɻ ɡ̊ ə
昨夜	t s w ɔ j ɛ
昨天	t s w ɔ tʰ j ɛ n
昨年	t s w ɔ n j ɛ n
昨年子	t s o nʲ i ɛ n t s z̩
昨日	t s w ɔ ʐ̩
昨早	t s w ɔ ɻ t s ɑ ʊ̯
昨晚	t s w ɔ w ɑ ɻ
昩	m w ɔ
昪	p j ɛ n
昭	ʈ ʂ ɑ ʊ̯
昭儀	ʈ ʂ ɑ ʊ̯ i
昭君	ʈ ʂ ɑ ʊ̯ t ɕ y n
昭和	ʈ ʂ ɑ ʊ̯ x ɤ
昭回	ʈ ʂ ɑ ʊ̯ x w e ɪ̯
昭島	ʈ ʂ ɑ ʊ̯ t ɑ ʊ̯
昭平	ʈ ʂ ɑ ʊ̯ pʰ i ŋ
昭彰	ʈ ʂ ɑ ʊ̯ ʈ ʂ ɑ ŋ
昭披耶河	ʈ ʂ ɑ ʊ̯ pʰ i j ɛ x ɤ
昭拍耶河	ʈ ʂ ɑ ʊ̯ pʰ a ɪ̯ j ɛ x ɤ
昭明	ʈ ʂ ɑ ʊ̯ m i ŋ
昭然若揭	ʈ ʂ ɑ ʊ̯ ʐ ä n ʐ w ɔ t ɕ j ɛ
昭示	ʈ ʂ ɑ ʊ̯ ʂ ʐ̩
昭著	ʈ ʂ ɑ ʊ̯ ʈ ʂ u
昭蘇	ʈ ʂ ɑ ʊ̯ s u
昭通	ʈ ʂ ɑ ʊ̯ tʰ ʊ ŋ
昭陽	ʈ ʂ ɑ ʊ̯ j ɑ ŋ
昭陽殿	ʈ ʂ ɑ ʊ̯ j ɑ ŋ t j ɛ n
昭雪	ʈ ʂ ɑ ʊ̯ ɕ ɥ ɛ
是	ʂ ʐ̩
是不是	ʂ ʐ̩ p u ʂ ʐ̩
是也	ʂ ʐ̩ j ɛ
是以	ʂ ʐ̩ i
是否	ʂ ʐ̩ f o ʊ̯
是味	ʂ ʐ̩ w e ɪ̯
是必	ʂ ʐ̩ p i
是拉差	ʂ ʐ̩ l ä ʈ ʂʰ ä
是故	ʂ ʐ̩ k u
是日	ʂ ʐ̩ ʐ̩
是是非非	ʂ ʐ̩ ʂ ʐ̩ f e ɪ̯ f e ɪ̯
是時	ʂ ʐ̩ ʂ ʐ̩
是樣	ʂ ʐ̩ j ɑ̃ ɻ
是正	ʂ ʐ̩ ʈ ʂ ɤ ŋ
是的	ʂ ʐ̩ d̥ ə
是藥三分毒	ʂ ʐ̩ j ɑ ʊ̯ s ä n f ə n t u
是金子總會發光的	ʂ ʐ̩ t ɕ i n d z̥ z̩ t s ʊ ŋ x w e ɪ̯ f ä k w ɑ ŋ d̥ ə
是非	ʂ ʐ̩ f e ɪ̯
是非不分	ʂ ʐ̩ f e ɪ̯ p u f ə n
是非分明	ʂ ʐ̩ f e ɪ̯ f ə n m i ŋ
是非曲直	ʂ ʐ̩ f e ɪ̯ t ɕʰ y ʈ ʂ ʐ̩
是非題	ʂ ʐ̩ f e ɪ̯ tʰ i
是非顛倒	ʂ ʐ̩ f e ɪ̯ t j ɛ n t ɑ ʊ̯
是非黑白	ʂ ʐ̩ f e ɪ̯ x e ɪ̯ p a ɪ̯
昱	y
昲	f e ɪ̯
昳	t j ɛ
昳晡	t j ɛ p u
昳麗	i l i
昴	m ɑ ʊ̯
昴宿	m ɑ ʊ̯ ɕ j o ʊ̯
昴宿星團	m ɑ ʊ̯ ɕ j o ʊ̯ ɕ i ŋ tʰ w ä n
昵	ʈ ʂ ʐ̩
昶	ʈ ʂʰ ɑ ŋ
昹	ˀa ɪ̯
昺	p i ŋ
晁	ʈ ʂʰ ɑ ʊ̯
時	ʂ ʐ̩
時下	ʂ ʐ̩ ɕ j ä
時不可失	ʂ ʐ̩ p u kʰ ɤ ʂ ʐ̩
時不我待	ʂ ʐ̩ p u w ɔ t a ɪ̯
時不我與	ʂ ʐ̩ p u w ɔ y
時不時	ʂ ʐ̩ p u ʂ ʐ̩
時世	ʂ ʐ̩ ʂ ʐ̩
時事	ʂ ʐ̩ ʂ ʐ̩
時人	ʂ ʐ̩ ʐ ə n
時代	ʂ ʐ̩ t ɛ
時代廣場	ʂ ʐ̩ t a ɪ̯ k w ɑ ŋ ʈ ʂʰ ɑ ŋ
時代精神	ʂ ʐ̩ t a ɪ̯ t ɕ i ŋ ʂ ə n
時令	ʂ ʐ̩ l i ŋ
時任	ʂ ʐ̩ ʐ ə n
時俗	ʂ ʐ̩ s u
時候	ʂ ʐ̩ x ɤ ʊ̯ ɻʷ
時候兒	ʂ ʐ̩ x ɤ ʊ̯ ɻʷ
時值	ʂ ʐ̩ ʈ ʂ ʐ̩
時光	ʂ ʐ̩ k w ɑ ŋ
時光機	ʂ ʐ̩ k w ɑ ŋ t ɕ i
時光機器	ʂ ʐ̩ k w ɑ ŋ t ɕ i t ɕʰ i
時分	ʂ ʐ̩ f ə n
時制	ʂ ʐ̩ ʈ ʂ ʐ̩
時刻	ʂ ʐ̩ kʰ ɤ
時刻表	ʂ ʐ̩ kʰ ɤ p j ɑ ʊ̯
時務	ʂ ʐ̩ u
時勢	ʂ ʐ̩ ʂ ʐ̩
時勢造英雄	ʂ ʐ̩ ʂ ʐ̩ t s ɑ ʊ̯ i ŋ ɕ j ʊ ŋ
時區	ʂ ʐ̩ t ɕʰ y
時報	ʂ ʐ̩ p ɑ ʊ̯
時報廣場	ʂ ʐ̩ p ɑ ʊ̯ k w ɑ ŋ ʈ ʂʰ ɑ ŋ
時夜	ʂ ʐ̩ j ɛ
時季	ʂ ʐ̩ t ɕ i
時宜	ʂ ʐ̩ i
時尚	ʂ ʐ̩ ʂ ɑ ŋ
時尚宣言	ʂ ʐ̩ ʂ ɑ ŋ ɕ ɥ ɛ n j ɛ n
時局	ʂ ʐ̩ t ɕ y
時差	ʂ ʐ̩ ʈ ʂʰ ä
時常	ʂ ʐ̩ ʈ ʂʰ ɑ ŋ
時弊	ʂ ʐ̩ p i
時式	ʂ ʐ̩ ʂ ʐ̩
時態	ʂ ʐ̩ tʰ a ɪ̯
時憲書	ʂ ʐ̩ ɕ j ɛ n ʂ u
時政	ʂ ʐ̩ ʈ ʂ ɤ ŋ
時效	ʂ ʐ̩ ɕ j ɑ ʊ̯
時數	ʂ ʐ̩ ʂ u
時新	ʂ ʐ̩ ɕ i n
時日	ʂ ʐ̩ ʐ̩
時日無多	ʂ ʐ̩ ʐ̩ u t w ɔ
時時	ʂ ʐ̩ ʂ ʐ̩
時時刻刻	ʂ ʐ̩ ʂ ʐ̩ kʰ ɤ kʰ ɤ
時期	ʂ ʐ̩ t ɕʰ i
時機	ʂ ʐ̩ t ɕ i
時段	ʂ ʐ̩ t w ä n
時母	ʂ ʐ̩ m u
時氣	ʂ ʐ̩ t ɕʰ i
時流	ʂ ʐ̩ l j o ʊ̯
時潮	ʂ ʐ̩ ʈ ʂʰ ɑ ʊ̯
時疫	ʂ ʐ̩ i
時移世易	ʂ ʐ̩ i ʂ ʐ̩ i
時程	ʂ ʐ̩ ʈ ʂʰ ɤ ŋ
時空	ʂ ʐ̩ kʰ ʊ ŋ
時空隧道	ʂ ʐ̩ kʰ ʊ ŋ s w e ɪ̯ t ɑ ʊ̯
時窮節乃見	ʂ ʐ̩ t ɕʰ j ʊ ŋ t ɕ j ɛ n a ɪ̯ ɕ j ɛ n
時節	ʂ ʐ̩ t ɕ j ɛ
時而	ʂ ʐ̩ˀ ɤ ɻ
時興	ʂ ʐ̩ ɕ i ŋ
時艱	ʂ ʐ̩ t ɕ j ɛ n
時蔬	ʂ ʐ̩ ʂ u
時薪	ʂ ʐ̩ ɕ i n
時行	ʂ ʐ̩ ɕ i ŋ
時裝	ʂ ʐ̩ ʈ ʂ w ɑ ŋ
時裝店	ʂ ʐ̩ ʈ ʂ w ɑ ŋ t j ɛ n
時裝秀	ʂ ʐ̩ ʈ ʂ w ɑ ŋ ɕ j o ʊ̯
時裝設計	ʂ ʐ̩ ʈ ʂ w ɑ ŋ ʂ ɤ t ɕ i
時裝設計師	ʂ ʐ̩ ʈ ʂ w ɑ ŋ ʂ ɤ t ɕ i ʂ ʐ̩
時裝週	ʂ ʐ̩ ʈ ʂ w ɑ ŋ ʈ ʂ o ʊ̯
時計	ʂ ʐ̩ t ɕ i
時計果	ʂ ʐ̩ t ɕ i k w ɔ
時評	ʂ ʐ̩ pʰ i ŋ
時起時伏	ʂ ʐ̩ t ɕʰ i ʂ ʐ̩ f u
時辰	ʂ ʐ̩ ʈ ʂʰ ə n
時辰禮儀	ʂ ʐ̩ ʈ ʂʰ ə n l i i
時速	ʂ ʐ̩ s u
時運	ʂ ʐ̩ y n
時運不濟	ʂ ʐ̩ y n p u t ɕ i
時過境遷	ʂ ʐ̩ k w ɔ t ɕ i ŋ t ɕʰ j ɛ n
時針	ʂ ʐ̩ ʈ ʂ ə n
時錶	ʂ ʐ̩ p j ɑ ʊ̯
時鐘	ʂ ʐ̩ ʈ ʂ ʊ ŋ
時鐘座	ʂ ʐ̩ ʈ ʂ ʊ ŋ t s w ɔ
時長	ʂ ʐ̩ ʈ ʂʰ ɑ ŋ
時間	ʂ ʐ̩ t ɕ j ɛ n
時間囊	ʂ ʐ̩ t ɕ j ɛ n n ɑ ŋ
時間差	ʂ ʐ̩ t ɕ j ɛ n ʈ ʂʰ ä
時間序列	ʂ ʐ̩ t ɕ j ɛ n ɕ y l j ɛ
時間戳	ʂ ʐ̩ t ɕ j ɛ n ʈ ʂʰ w ɔ
時間旅行	ʂ ʐ̩ t ɕ j ɛ n l y ɕ i ŋ
時間機器	ʂ ʐ̩ t ɕ j ɛ n t ɕ i t ɕʰ i
時間段	ʂ ʐ̩ t ɕ j ɛ n t w ä n
時間管理	ʂ ʐ̩ t ɕ j ɛ n k w ä n l i
時間線	ʂ ʐ̩ t ɕ j ɛ n ɕ j ɛ n
時間能治癒一切創傷	ʂ ʐ̩ t ɕ j ɛ n n ɤ ŋ ʈ ʂ ʐ̩ y i t ɕʰ j ɛ ʈ ʂʰ w ɑ ŋ ʂ ɑ ŋ
時間膠囊	ʂ ʐ̩ t ɕ j ɛ n t ɕ j ɑ ʊ̯ n ɑ ŋ
時間表	ʂ ʐ̩ t ɕ j ɛ n p j ɑ ʊ̯
時間複雜度	ʂ ʐ̩ t ɕ j ɛ n f u t s ä t u
時間軸	ʂ ʐ̩ t ɕ j ɛ n ʈ ʂ o ʊ̯
時限	ʂ ʐ̩ ɕ j ɛ n
時隔	ʂ ʐ̩ k ɤ
時雨	ʂ ʐ̩ y
時頻譜	ʂ ʐ̩ pʰ i n pʰ u
時髦	ʂ ʐ̩ m ɑ ʊ̯
時鮮	ʂ ʐ̩ ɕ j ɛ n
時點	ʂ ʐ̩ t j ɛ n
晃	x w ɑ ŋ
晃動	x w ɑ ŋ t ʊ ŋ
晃晃	x w ɑ ŋ x w ɑ ŋ
晃晃兒	x w ɑ ŋ x w ɑ̃ ɻ
晃蕩	x w ɑ ŋ t ɑ ŋ
晅	ɕ ɥ ɛ n
晆	kʰ w e ɪ̯
晇	ɕ y
晈	t ɕ j ɑ ʊ̯
晉	t ɕ i n
晉三	t ɕ i n s ä n
晉中	t ɕ i n ʈ ʂ ʊ ŋ
晉代	t ɕ i n t a ɪ̯
晉劇	t ɕ i n t ɕ y
晉升	t ɕ i n ʂ ɤ ŋ
晉南	t ɕ i n n ä n
晉國	t ɕ i n k w ɔ
晉城	t ɕ i n ʈ ʂʰ ɤ ŋ
晉安	t ɕ i nˀ ä n
晉州	t ɕ i n ʈ ʂ o ʊ̯
晉昌	t ɕ i n ʈ ʂʰ ɑ ŋ
晉朝	t ɕ i n ʈ ʂʰ ɑ ʊ̯
晉江	t ɕ i n t ɕ j ɑ ŋ
晉牧	t ɕ i n m u
晉級	t ɕ i n t ɕ i
晉職	t ɕ i n ʈ ʂ ʐ̩
晉見	t ɕ i n t ɕ j ɛ n
晉語	t ɕ i n y
晉鐸	t ɕ i n t w ɔ
晉鼓	t ɕ i n k u
晌	ʂ ɑ ŋ
晌午	ʂ ɑ ŋ x w ɔ
晌午飯	ʂ ɑ ŋ u f ä n
晌飯	ʂ ɑ ŋ f ä n
晏	ŋ a n
晏如	j ɛ n ʐ u
晏子	j ɛ n t s z̩
晏子春秋	j ɛ n t s z̩ ʈ ʂʰ w ə n t ɕʰ j o ʊ̯
晏晏	j ɛ n j ɛ n
晏然	j ɛ n ʐ ä n
晏道化呀打	j ɛ n t ɑ ʊ̯ x w ä j ä t ä
晏駕	j ɛ n t ɕ j ä
晐	k a ɪ̯
晚	w ä n
晚上	w ä n ʂ ɑ ŋ
晚上好	w ä n ʂ ɑ ŋ x ɑ ʊ̯
晚報	w ä n p ɑ ʊ̯
晚夏	w ä n ɕ j ä
晚夕	w ä n ɕ i
晚娘	w ä n n j ɑ ŋ
晚婚	w ä n x w ə n
晚安	w ä nˀ ä n
晚宴	w ä n j ɛ n
晚年	w ä n n j ɛ n
晚日	w ä n ʐ̩
晚明小品	w ä n m i ŋ ɕ j ɑ ʊ̯ pʰ i n
晚春	w ä n ʈ ʂʰ w ə n
晚景	w ä n t ɕ i ŋ
晚會	w ä n x w e ɪ̯
晚期	w ä n t ɕʰ i
晚清	w ä n t ɕʰ i ŋ
晚熟	w ä n ʂ u
晚班	w ä n p ɑ ɻ
晚禮服	w ä n l i f u
晚秋	w ä n t ɕʰ j o ʊ̯
晚秋作物	w ä n t ɕʰ j o ʊ̯ t s w ɔ u
晚第三紀	w ä n t i s ä n t ɕ i
晚節	w ä n t ɕ j ɛ
晚膳	w ä n ʂ ä n
晚自習	w ä n t s z̩ ɕ i
晚車	w ä n ʈ ʂʰ ɤ
晚輩	w ä n p e ɪ̯
晚間	w ä n t ɕ j ɛ n
晚霞	w ä n ɕ j ä
晚霞子	w ä n ɕ j ä t s z̩
晚風	w ä n f ɤ ŋ
晚飯	w ä n f ä n
晚餐	w ä n t sʰ ä n
晚高峰	w ä n k ɑ ʊ̯ f ɤ ŋ
晚點	w ä n t j ɛ n
晛	ɕ j ɛ n
晜	kʰ w ə n
晜孫	kʰ w ə n s w ə n
晝	ʈ ʂ o ʊ̯
晝伏夜出	ʈ ʂ o ʊ̯ f u j ɛ ʈ ʂʰ u
晝夜	ʈ ʂ o ʊ̯ j ɛ
晝寢	ʈ ʂ o ʊ̯ t ɕʰ i n
晝日	ʈ ʂ o ʊ̯ ʐ̩
晞	ɕ i
晞陽	ɕ i j ɑ ŋ
晟	ʈ ʂʰ ɤ ŋ
晠	ʂ ɤ ŋ
晡	p u
晢	ʈ ʂ ɤ
晣	ʈ ʂ ɤ
晤	u
晤見	u t ɕ j ɛ n
晤談	u tʰ ä n
晤面	u m j ɛ n
晥	x ä n
晦	x w e ɪ̯
晦日	x w e ɪ̯ ʐ̩
晦暗	x w e ɪ̯ˀ ä n
晦朔	x w e ɪ̯ ʂ w ɔ
晦氣	x w e ɪ̯ t ɕʰ i
晦澀	x w e ɪ̯ s ɤ
晧	x ɑ ʊ̯
晨	ʈ ʂʰ ə n
晨僵	ʈ ʂʰ ə n t ɕ j ɑ ŋ
晨光	ʈ ʂʰ ə n k w ɑ ŋ
晨勃	ʈ ʂʰ ə n p w ɔ
晨吐	ʈ ʂʰ ə n tʰ u
晨明	ʈ ʂʰ ə n m i ŋ
晨曦	ʈ ʂʰ ə n ɕ i
晨烏	ʈ ʂʰ ə n u
晨練	ʈ ʂʰ ə n l j ɛ n
晨讀	ʈ ʂʰ ə n t u
晨跑	ʈ ʂʰ ə n pʰ ɑ ʊ̯
晨霧	ʈ ʂʰ ə n u
晪	tʰ j ɛ n
晫	ʈ ʂ w ɔ
晬	t s w e ɪ̯
晭	ʈ ʂ o ʊ̯
普	pʰ u
普世	pʰ u ʂ ʐ̩
普世價值	pʰ u ʂ ʐ̩ t ɕ j ä ʈ ʂ ʐ̩
普京	pʰ u t ɕ i ŋ
普什圖語	pʰ u ʂ ʐ̩ tʰ u y
普利亞	pʰ u l i j ä
普利茅斯	pʰ u l i m ɑ ʊ̯ s z̩
普化	pʰ u x w ä
普及	pʰ u t ɕ i
普及文化	pʰ u t ɕ i w ə n x w ä
普及率	pʰ u t ɕ i l y
普吉	pʰ u t ɕ i
普吉島	pʰ u t ɕ i t ɑ ʊ̯
普外	pʰ u w a ɪ̯
普外科	pʰ u w a ɪ̯ kʰ ɤ
普天	pʰ u tʰ j ɛ n
普天下	pʰ u tʰ j ɛ n ɕ j ä
普天之下	pʰ u tʰ j ɛ n ʈ ʂ ʐ̩ ɕ j ä
普天同慶	pʰ u tʰ j ɛ n tʰ ʊ ŋ t ɕʰ i ŋ
普實臺文	pʰ u ʂ ʐ̩ tʰ a ɪ̯ w ə n
普寧	pʰ u n i ŋ
普工	pʰ u k ʊ ŋ
普希金	pʰ u ɕ i t ɕ i n
普度鹿	pʰ u t u l u
普恰克其	pʰ u t ɕʰ j ä kʰ ɤ t ɕʰ i
普惠	pʰ u x w e ɪ̯
普惠性	pʰ u x w e ɪ̯ ɕ i ŋ
普扶	pʰ u f u
普拉亞	pʰ u l ä j ä
普拉提	pʰ u l ä tʰ i
普救	pʰ u t ɕ j o ʊ̯
普教中	pʰ u t ɕ j ɑ ʊ̯ ʈ ʂ ʊ ŋ
普朗克	pʰ u l ɑ ŋ kʰ ɤ
普朗克常數	pʰ u l ɑ ŋ kʰ ɤ ʈ ʂʰ ɑ ŋ ʂ u
普林斯頓	pʰ u l i n s z̩ t w ə n
普查	pʰ u ʈ ʂʰ ä
普檢	pʰ u t ɕ j ɛ n
普法	pʰ u f ä
普法爾茨	pʰ u f äˀ ɤ ɻ t sʰ z̩
普洱	pʰ uˀ ɤ ɻ
普洱茶	pʰ uˀ ɤ ɻ ʈ ʂʰ ä
普渡	pʰ u t u
普照	pʰ u ʈ ʂ ɑ ʊ̯
普篩	pʰ u ʂ a ɪ̯
普米	pʰ u m i
普米族	pʰ u m i t s u
普羅	pʰ u l w ɔ
普羅列塔利亞	pʰ u l w ɔ l j ɛ tʰ ä l i j ä
普羅大眾	pʰ u l w ɔ t ä ʈ ʂ ʊ ŋ
普羅旺斯	pʰ u l w ɔ w ɑ ŋ s z̩
普羅泰戈拉	pʰ u l w ɔ tʰ a ɪ̯ k ɤ l ä
普羅維登斯	pʰ u l w ɔ w e ɪ̯ t ɤ ŋ s z̩
普蘭店	pʰ u l ä n t j ɛ n
普語	pʰ u y
普賢菩薩	pʰ u ɕ j ɛ n pʰ u s ä
普通	pʰ u tʰ ʊ ŋ
普通人	pʰ u tʰ ʊ ŋ ʐ ə n
普通化	pʰ u tʰ ʊ ŋ x w ä
普通名詞	pʰ u tʰ ʊ ŋ m i ŋ t sʰ z̩
普通外科	pʰ u tʰ ʊ ŋ w a ɪ̯ kʰ ɤ
普通感冒	pʰ u tʰ ʊ ŋ k ä n m ɑ ʊ̯
普通教育	pʰ u tʰ ʊ ŋ t ɕ j ɑ ʊ̯ y
普通法	pʰ u tʰ ʊ ŋ f ä
普通科	pʰ u tʰ ʊ ŋ kʰ ɤ
普通話	pʰ u tʰ o ŋ x u a
普通話水平測試	pʰ u tʰ ʊ ŋ x w ä ʂ w e ɪ̯ pʰ i ŋ t sʰ ɤ ʂ ʐ̩
普通郵票	pʰ u tʰ ʊ ŋ j o ʊ̯ pʰ j ɑ ʊ̯
普通醫師	pʰ u tʰ ʊ ŋ i ʂ ʐ̩
普遍	pʰ u pʰ j ɛ n
普遍價值	pʰ u p j ɛ n t ɕ j ä ʈ ʂ ʐ̩
普遍性	pʰ u p j ɛ n ɕ i ŋ
普適	pʰ u ʂ ʐ̩
普適性	pʰ u ʂ ʐ̩ ɕ i ŋ
普選	pʰ u ɕ ɥ ɛ n
普里什蒂納	pʰ u l i ʂ ʐ̩ t i n ä
普里斯提納	pʰ u l i s z̩ tʰ i n ä
普門	pʰ u m ə n
普陀	pʰ u tʰ w ɔ
普陀山	pʰ u tʰ w ɔ ʂ ä n
普魯卡因	pʰ u l u kʰ ä i n
普魯士	pʰ u l u ʂ ʐ̩
普魯士王國	pʰ u l u ʂ ʐ̩ w ɑ ŋ k w ɔ
普魯士藍	pʰ u l u ʂ ʐ̩ l ä n
普黎史拉	pʰ u l i ʂ ʐ̩ l ä
景	t ɕ i ŋ
景仰	t ɕ i ŋ j ɑ ŋ
景區	t ɕ i ŋ t ɕʰ y
景升	t ɕ i ŋ ʂ ɤ ŋ
景命	t ɕ i ŋ m i ŋ
景天	t ɕ i ŋ tʰ j ɛ n
景山	t ɕ i ŋ ʂ ä n
景帝	t ɕ i ŋ t i
景德鎮	t ɕ i ŋ t ɤ ʈ ʂ ə n
景慕	t ɕ i ŋ m u
景教	t ɕ i ŋ t ɕ j ɑ ʊ̯
景東	t ɕ i ŋ t ʊ ŋ
景棟	t ɕ i ŋ t ʊ ŋ
景氣	t ɕ i ŋ t ɕʰ i
景氣循環	t ɕ i ŋ t ɕʰ i ɕ y n x w ä n
景況	t ɕ i ŋ kʰ w ɑ ŋ
景泰	t ɕ i ŋ tʰ a ɪ̯
景泰藍	t ɕ i ŋ tʰ a ɪ̯ l ä n
景洪	t ɕ i ŋ x ʊ ŋ
景物	t ɕ i ŋ u
景致	t ɕ i ŋ ʈ ʂ ʐ̩
景色	t ɕ i ŋ s ɤ
景觀	t ɕ i ŋ k w ä n
景象	t ɕ i ŋ ɕ j ɑ ŋ
景陽	t ɕ i ŋ j ɑ ŋ
景頗	t ɕ i ŋ pʰ w ɔ
景頗族	t ɕ i ŋ pʰ w ɔ t s u
景頗語	t ɕ i ŋ pʰ w ɔ y
景點	t ɕ i ŋ t j ɛ n
晰	ɕ i
晲	n i
晴	t ɕʰ i ŋ
晴天	t ɕʰ i ŋ tʰ j ɛ n
晴天霹靂	t ɕʰ i ŋ tʰ j ɛ n pʰ i l i
晴好	t ɕʰ i ŋ x ɑ ʊ̯
